6422 130254
532 18 -2.772588722239781
84 830 -7.246368080102461
830 223 -2.944438979166441
121 231 -4.204692619390966
231 2328 -5.631211781821365
2328 213 -1.466337068793427
182 4489 -5.491001710377538
4489 31 0.000000000000000
2744 14 -0.510825623765991
42 907 -5.991464547107982
907 84 -3.367295829986474
110 376 -6.731614581263264
470 4490 -4.290459441148391
4490 18 -0.405465108108164
1789 2757 -1.386294361119891
2757 75 -1.386294361119891
2740 4427 -2.484906649788000
4427 27 -1.098612288668110
42 94 -5.991464547107982
94 77 -4.945207488773801
476 75 -3.637586159726386
31 4491 -8.290543500772740
4491 539 0.000000000000000
826 213 -2.442347035369204
1 91 -8.106514516255185
81 65 -5.707110264748875
58 4492 -6.191680593778488
4492 147 0.000000000000000
64 830 -5.910796644040527
440 4493 -4.442651256490317
4493 75 -1.945910149055313
31 278 -7.597396320212795
278 14 -2.079441541679836
80 65 -7.239214973779806
31 281 -7.191931212104630
281 65 -2.564949357461537
9 86 -6.675823221634848
3671 14 -1.504077396776274
220 988 -5.262690188904886
29 747 -5.170483995038151
747 27 -2.484906649788000
27 101 -7.317654984158168
43 2061 -5.560681631015528
2061 1 -0.916290731874155
1 1056 -8.106514516255185
1056 77 -3.135494215929150
9 2313 -6.675823221634848
2313 4061 -0.405465108108164
4061 66 -1.098612288668110
390 1088 -3.178053830347946
1088 815 -4.394449154672439
20 4494 -6.714777141999654
4494 18 -2.079441541679836
42 4495 -5.991464547107982
4495 27 0.000000000000000
113 410 -3.871201010907891
83 80 -5.740435792304236
18 77 -7.444833273892193
1088 114 -4.394449154672439
114 83 -2.639057329615259
494 410 -4.744932128363250
20 3783 -8.101071503119543
3783 201 -0.693147180559945
2592 177 -3.583518938456110
177 18 -2.708050201102210
107 189 -6.396373945282424
14 823 -9.022925868116218
129 55 -6.193384461970565
55 455 -5.262690188904886
455 27 -1.871802176901591
83 3273 -7.349873704738337
3273 2750 -2.397895272798371
2750 1 -1.386294361119891
4453 27 -1.098612288668110
27 1090 -7.029972911706386
1414 26 -2.833213344056216
1088 539 -4.394449154672439
1059 721 -4.143134726391533
721 75 -2.564949357461537
4427 18 -1.098612288668110
394 279 -6.261491684321042
279 3581 -2.772588722239781
110 1858 -7.424761761823209
1858 18 -1.098612288668110
31 4496 -8.290543500772740
4496 14 0.000000000000000
18 2600 -6.058538912772303
2600 2954 -1.704748092238425
31 4497 -8.290543500772740
4497 134 -0.693147180559945
1 4498 -8.106514516255185
4498 4499 -1.098612288668110
4499 1199 0.000000000000000
1199 696 -2.995732273553991
2592 645 -3.583518938456110
645 15 -4.189654742026425
15 272 -6.146329257668897
1537 303 -3.367295829986474
64 84 -5.910796644040527
470 4368 -4.290459441148391
4368 37 -2.397895272798371
253 82 -3.850147601710058
2547 97 -5.141663556502660
580 31 -2.803360380906535
155 215 -3.806662489770320
66 4199 -7.525909480500652
4199 159 -1.609437912434100
56 21 -6.006353159601733
1088 2544 -4.394449154672439
2544 3 -1.791759469228055
3 4500 -5.269574897682382
4500 159 -0.693147180559945
159 100 -5.310739886546594
191 110 -4.025351690735150
110 818 -6.731614581263264
818 66 -3.610917912644224
2724 31 -3.178053830347946
6 4501 -4.025351690735150
4501 61 0.000000000000000
394 2017 -5.568344503761097
2017 14 -2.302585092994045
110 881 -7.424761761823209
20 4436 -8.101071503119543
2711 66 -1.945910149055313
38 4040 -7.051855622955894
4040 3314 -0.693147180559945
3314 14 -1.540445040947149
20 4500 -8.101071503119543
159 125 -6.003887067106539
1982 561 -3.610917912644224
561 681 -4.158883083359671
79 450 -6.981005740721730
450 85 -2.427748235948052
85 84 -6.872128101338986
15 221 -6.551794365777062
1323 8 -3.091042453358316
24 864 -7.019296653715045
864 43 -3.828641396489095
221 2671 -5.799092654460526
394 2719 -6.261491684321042
820 112 -2.639057329615259
2680 14 -2.302585092994045
94 1430 -6.331501849893691
1430 3 -2.367123614131617
883 298 -2.484906649788000
298 37 -4.043051267834550
2235 66 -2.197224577336220
66 1173 -7.525909480500652
1173 2356 -1.252762968495368
2356 1 -2.397895272798371
1 972 -8.106514516255185
59 348 -6.411818267709897
207 2718 -7.602900462204755
2718 14 -1.386294361119891
223 2536 -5.363636832668679
81 101 -6.805722553416985
4300 35 -0.693147180559945
221 649 -4.412798293340635
649 175 -4.143134726391533
77 101 -5.270432163058501
69 3876 -5.910796644040527
362 299 -3.828641396489095
299 1431 -4.321922710604176
1431 221 -2.525728644308256
1576 303 -2.079441541679836
303 2796 -5.808142489980444
2796 221 -2.708050201102210
14 3459 -9.022925868116218
3459 31 -0.693147180559945
191 2799 -4.025351690735150
2799 43 -2.708050201102210
43 132 -6.253828811575473
132 346 -4.025351690735150
219 606 -5.897153867636741
606 147 -3.367295829986474
319 1430 -4.234106504597260
75 142 -5.879135362134062
142 88 -3.931825632724326
2946 14 -3.135494215929150
78 224 -4.521788577049040
15 348 -7.244941546337007
31 638 -8.290543500772740
638 20 -3.713572066704308
31 447 -6.344633351717427
447 420 -4.882801922586371
420 137 -4.330733340286331
182 59 -5.491001710377538
332 88 -3.951243718581427
88 1038 -5.332718793265369
1038 93 -3.091042453358316
66 4502 -8.219056661060598
4502 27 0.000000000000000
31 2760 -8.290543500772740
2760 14 -1.098612288668110
35 4158 -5.872117789475416
4158 20 -1.386294361119891
839 876 -2.564949357461537
876 137 -1.609437912434100
80 2323 -7.239214973779806
2323 27 -1.609437912434100
63 1297 -7.451822236527930
1297 198 -3.044522437723423
198 110 -3.583518938456110
33 140 -5.594711379601839
464 81 -4.304065093204169
56 174 -4.620058798481842
174 66 -2.079441541679836
66 2724 -6.139615119380761
110 4260 -7.424761761823209
4260 4503 -0.693147180559945
4503 159 0.000000000000000
884 14 -2.803360380906535
35 991 -5.872117789475416
294 136 -4.700480365792417
136 14 -1.386294361119891
43 810 -6.253828811575473
810 10 -0.693147180559945
10 517 -7.499976540952122
1855 4504 -3.091042453358316
4504 159 0.000000000000000
539 4505 -6.265301212737710
4505 85 0.000000000000000
31 4506 -8.290543500772740
4506 14 -0.693147180559945
315 727 -3.850147601710058
727 1608 -2.917770732084279
1608 14 -0.980829253011726
95 219 -4.691347882229143
219 4507 -5.897153867636741
4507 27 0.000000000000000
117 2412 -6.082218910376446
2412 15 -1.609437912434100
15 1915 -7.244941546337007
20 1739 -8.101071503119543
1739 18 -1.609437912434100
18 298 -7.444833273892193
298 182 -4.736198448394496
182 4281 -6.184148890937483
4281 329 -1.098612288668110
70 228 -6.983789965258135
1116 37 -2.268683541318364
37 1776 -6.467698726104354
219 1735 -5.897153867636741
1735 9 -2.484906649788000
9 1011 -6.675823221634848
472 530 -3.496507561466480
791 184 -4.615120516841260
31 1940 -8.290543500772740
576 4508 -5.087596335232385
4508 3334 0.000000000000000
3334 27 -1.098612288668110
83 364 -6.656726524178391
1053 20 -1.609437912434100
948 3624 -2.484906649788000
3624 27 -1.386294361119891
63 453 -6.758675055967984
539 4509 -6.265301212737710
4509 14 -0.693147180559945
120 376 -4.418840607796598
1388 401 -3.238678452164380
401 66 -2.995732273553991
56 816 -6.006353159601733
816 4494 -3.496507561466480
4494 14 -1.386294361119891
263 56 -2.484906649788000
576 306 -5.087596335232385
306 14 -1.609437912434100
791 168 -3.921973336281314
127 4510 -5.683579767338681
4510 66 0.000000000000000
2578 2210 -2.639057329615259
207 517 -7.602900462204755
35 4511 -5.872117789475416
4511 3442 -1.386294361119891
20 2849 -7.002459214451434
440 3071 -4.442651256490317
3071 830 -1.945910149055313
226 101 -4.204692619390966
29 1165 -5.170483995038151
66 672 -8.219056661060598
645 1923 -3.496507561466480
207 437 -7.602900462204755
437 75 -2.397895272798371
2724 129 -3.871201010907891
127 3978 -5.683579767338681
3978 175 -2.397895272798371
1995 66 -3.749504075930371
31 1683 -7.191931212104630
1683 110 -1.098612288668110
110 152 -7.424761761823209
499 1045 -3.044522437723423
20 95 -8.101071503119543
1061 2917 -1.609437912434100
73 27 -1.945910149055313
503 73 -5.141663556502660
73 88 -3.044522437723423
88 333 -5.332718793265369
333 196 -4.499809670330265
333 3970 -4.499809670330265
3970 84 -1.386294361119891
580 127 -3.901972669574644
24 481 -5.633002292595154
35 490 -5.872117789475416
490 175 -1.791759469228055
2547 476 -5.141663556502660
476 31 -3.637586159726386
3622 66 -2.772588722239781
66 4512 -8.219056661060598
4512 14 0.000000000000000
4142 1785 -1.386294361119891
38 4513 -7.051855622955894
4513 20 0.000000000000000
31 2960 -6.904249139652849
2960 18 -1.791759469228055
18 4461 -6.346220985224083
38 1497 -5.953243334287785
31 4514 -8.290543500772740
4514 631 0.000000000000000
631 79 -2.079441541679836
79 2845 -6.981005740721730
2845 2997 -0.693147180559945
2997 224 -1.386294361119891
231 4515 -6.324358962381311
4515 31 -1.098612288668110
31 2344 -7.597396320212795
2344 66 -1.609437912434100
14 830 -8.329778687556274
830 394 -2.251291798606495
394 1699 -5.568344503761097
1699 110 -2.564949357461537
110 503 -6.326149473155099
753 3315 -3.401197381662155
3315 14 -2.302585092994045
1192 224 -3.569532696481370
225 463 -3.091042453358316
80 988 -6.546067793219860
988 1319 -3.912023005428146
1319 3773 -3.761200115693562
3773 27 -1.386294361119891
394 4139 -6.261491684321042
4139 463 -2.197224577336220
3735 207 -1.098612288668110
71 555 -3.650658241293738
791 15 -4.615120516841260
15 486 -6.146329257668897
486 207 -2.970414465569701
207 2232 -7.602900462204755
2232 117 -0.693147180559945
188 199 -5.493061443340548
199 4516 -2.302585092994045
4516 33 -1.386294361119891
33 4517 -5.594711379601839
4517 3180 -0.693147180559945
3180 14 -1.098612288668110
31 3218 -7.597396320212795
3218 4518 -1.386294361119891
4518 20 0.000000000000000
3185 33 -3.178053830347946
33 948 -5.594711379601839
948 83 -2.484906649788000
520 4519 -6.175867270105761
4519 792 -1.098612288668110
792 4520 -5.049856007249537
4520 27 0.000000000000000
31 4521 -8.290543500772740
4521 14 0.000000000000000
2547 4454 -5.141663556502660
10 4083 -7.499976540952122
4083 640 -0.693147180559945
31 152 -8.290543500772740
152 1654 -3.332204510175204
1654 1 -1.386294361119891
31 3577 -8.290543500772740
3577 4522 -2.302585092994045
4522 14 -0.693147180559945
231 617 -5.631211781821365
617 31 -2.302585092994045
136 1619 -2.484906649788000
1619 221 -3.610917912644224
221 4523 -5.799092654460526
4523 14 0.000000000000000
488 800 -4.663439094112067
800 65 -4.465908118654584
3671 539 -2.197224577336220
539 749 -5.572154032177765
749 27 -2.944438979166441
447 2719 -4.189654742026425
14 3338 -9.022925868116218
175 86 -5.590053709327858
79 568 -6.287858560161784
524 15 -3.713572066704308
431 20 -1.098612288668110
437 299 -2.397895272798371
24 4014 -7.019296653715045
2073 18 -1.791759469228055
1414 352 -2.833213344056216
340 2972 -4.043051267834550
2972 1 -0.693147180559945
1 892 -8.106514516255185
892 182 -2.639057329615259
817 1086 -3.941581807669690
1086 27 -2.233592221507094
225 110 -3.091042453358316
43 2420 -6.253828811575473
2420 2952 -1.945910149055313
3001 47 -1.098612288668110
47 67 -0.693147180559945
79 81 -6.981005740721730
81 89 -5.707110264748875
89 4139 -4.262679877041315
4139 112 -1.504077396776274
168 1789 -6.124683390894205
38 4524 -6.358708442395948
4524 792 -1.791759469228055
792 1353 -3.258096538021482
1353 10 -2.110213200346589
14 3071 -9.022925868116218
3071 1223 -1.945910149055313
1223 815 -3.951243718581427
207 4525 -6.909753281644810
4525 14 -1.098612288668110
14 572 -8.329778687556274
572 37 -3.496507561466480
31 4526 -7.597396320212795
4526 20 0.000000000000000
207 4527 -7.602900462204755
4527 14 -0.916290731874155
80 1889 -6.546067793219860
1889 182 -3.218875824868201
182 272 -6.184148890937483
988 27 -3.218875824868201
329 440 -5.361292165709425
440 922 -3.344038967822207
520 1859 -6.175867270105761
1388 470 -3.931825632724326
470 134 -4.290459441148391
207 3573 -7.602900462204755
3573 27 -0.405465108108164
14 116 -9.022925868116218
116 202 -3.135494215929150
129 4528 -6.886531642530510
4528 652 0.000000000000000
609 695 -5.170483995038151
695 69 -3.891820298110627
187 27 -2.484906649788000
80 4529 -7.239214973779806
4529 14 0.000000000000000
3005 159 -2.197224577336220
159 35 -6.003887067106539
207 3314 -6.504288173536645
3314 367 -2.639057329615259
367 56 -2.639057329615259
56 4530 -6.006353159601733
4530 948 -1.098612288668110
948 27 -2.484906649788000
80 1303 -7.239214973779806
1303 4511 -2.302585092994045
4511 3 -1.386294361119891
3 927 -6.368187186350492
64 110 -5.910796644040527
1875 18 -2.014903020542265
43 3238 -6.253828811575473
3238 10 -0.693147180559945
10 1903 -6.401364252284012
175 3469 -6.976348070447749
3469 207 -1.871802176901591
207 1462 -7.602900462204755
1462 14 -1.386294361119891
1 626 -7.413367335695241
626 61 -3.583518938456110
2924 132 -5.225746673713201
394 318 -4.315581535265729
31 931 -7.191931212104630
931 20 -1.466337068793427
68 631 -4.859812404361672
631 14 -2.079441541679836
1749 65 -3.526360524616162
24 1477 -6.326149473155099
49 2862 -7.123672785204607
2862 27 -1.945910149055313
346 4531 -5.231108616854587
4531 31 -0.405465108108164
18 579 -6.058538912772303
579 635 -4.043051267834550
635 1 -2.674148649426529
1 4532 -8.106514516255185
4532 83 0.000000000000000
53 3394 -5.267858159063328
31 355 -7.191931212104630
520 1223 -6.175867270105761
69 1390 -6.603943824600472
1390 18 -3.332204510175204
18 830 -7.444833273892193
394 469 -4.875197323201151
1056 27 -3.135494215929150
18 660 -7.444833273892193
660 255 -2.079441541679836
255 1302 -4.143134726391533
1302 188 -3.218875824868201
188 3447 -5.493061443340548
3447 694 -1.098612288668110
2592 110 -3.583518938456110
110 4533 -7.424761761823209
4533 1 -1.386294361119891
1 2750 -8.106514516255185
2750 84 -1.386294361119891
80 1367 -7.239214973779806
1367 14 -2.397895272798371
539 4534 -6.265301212737710
4534 84 0.000000000000000
486 168 -3.663561646129646
579 1681 -4.043051267834550
1681 303 -3.401197381662155
555 2712 -5.062595033026967
2712 14 -1.945910149055313
110 1277 -6.731614581263264
1277 734 -3.178053830347946
1 4535 -8.106514516255185
4535 10 -1.098612288668110
1885 18 -0.693147180559945
31 1414 -7.597396320212795
1414 4457 -2.833213344056216
4457 134 -1.945910149055313
94 1942 -6.331501849893691
2960 66 -1.791759469228055
2547 2118 -5.141663556502660
2118 159 -1.386294361119891
1106 815 -3.761200115693562
815 333 -4.844187086458591
333 1844 -4.499809670330265
1844 14 -1.386294361119891
791 2618 -4.615120516841260
2618 4536 -1.945910149055313
4536 159 -0.693147180559945
186 859 -3.761200115693562
859 745 -2.564949357461537
75 18 -5.879135362134062
2186 187 -3.044522437723423
136 1 -2.484906649788000
31 4537 -8.290543500772740
4537 20 -0.693147180559945
20 4538 -8.101071503119543
4538 182 0.000000000000000
373 84 -3.044522437723423
79 878 -6.287858560161784
878 4539 -2.833213344056216
4539 14 0.000000000000000
4524 75 -1.098612288668110
31 4540 -8.290543500772740
4540 20 0.000000000000000
394 251 -6.261491684321042
645 175 -2.803360380906535
15 332 -7.244941546337007
332 520 -3.951243718581427
520 1518 -5.482720089545816
1518 555 -1.386294361119891
555 1003 -5.062595033026967
1003 27 -3.091042453358316
49 4541 -7.123672785204607
4541 14 0.000000000000000
1 4542 -8.106514516255185
4542 14 0.000000000000000
2693 129 -0.693147180559945
129 128 -6.886531642530510
128 2247 -2.944438979166441
2247 84 -1.609437912434100
503 1753 -5.141663556502660
1753 110 -1.386294361119891
110 3599 -7.424761761823209
3599 14 -0.693147180559945
3 224 -5.675040005790547
200 112 -5.170483995038151
2093 66 -1.791759469228055
66 4543 -8.219056661060598
4543 1776 0.000000000000000
1776 38 -3.465735902799727
38 4544 -7.051855622955894
4544 64 -0.693147180559945
369 2520 -6.345636360828596
2520 65 -2.079441541679836
791 520 -4.615120516841260
2550 27 -3.091042453358316
791 822 -3.516508228173150
822 784 -4.158883083359671
56 1788 -6.006353159601733
1788 663 -1.386294361119891
663 14 -2.120263536200091
664 676 -3.891820298110627
676 4111 -5.147494476813453
4111 764 -1.791759469228055
201 188 -5.826000107380450
188 1753 -5.493061443340548
1753 37 -1.386294361119891
981 2185 -3.258096538021482
2185 10 -2.833213344056216
10 2401 -7.499976540952122
2401 66 -1.609437912434100
191 463 -4.025351690735150
80 1500 -7.239214973779806
1500 127 -1.791759469228055
692 1199 -4.077537443905720
1199 303 -2.995732273553991
1122 14 -2.397895272798371
110 2109 -7.424761761823209
2109 694 -2.708050201102210
694 1088 -4.094344562222100
1088 1 -3.295836866004329
2592 530 -3.583518938456110
868 20 -3.496507561466480
735 110 -4.406719247264253
110 734 -6.326149473155099
1693 64 -3.044522437723423
249 66 -3.828641396489095
94 4545 -6.331501849893691
4545 27 0.000000000000000
1930 356 -2.302585092994045
2110 156 -2.079441541679836
29 696 -5.170483995038151
2592 4542 -3.583518938456110
14 1727 -9.022925868116218
1727 207 -0.916290731874155
66 4144 -7.120444372392488
4144 53 -2.397895272798371
55 1753 -5.262690188904886
1753 14 -1.386294361119891
1 2580 -8.106514516255185
2580 83 -1.098612288668110
110 4546 -7.424761761823209
4546 27 -0.693147180559945
27 830 -8.416267272826277
830 817 -2.251291798606495
817 700 -4.634728988229636
700 815 -3.401197381662155
463 555 -5.455321115357702
81 1129 -6.805722553416985
1129 1 -1.609437912434100
820 27 -2.639057329615259
470 82 -4.290459441148391
1995 81 -3.749504075930371
461 65 -3.540959324037314
791 167 -4.615120516841260
463 792 -5.455321115357702
188 1609 -5.493061443340548
1609 344 -1.098612288668110
344 1811 -4.430816798843313
1811 120 -1.945910149055313
120 18 -2.627081138568543
14 4547 -9.022925868116218
4547 207 0.000000000000000
503 521 -4.448516375942715
43 3743 -6.253828811575473
3743 10 -0.693147180559945
175 2185 -6.976348070447749
80 1165 -7.239214973779806
207 933 -7.602900462204755
933 4548 -2.397895272798371
4548 27 0.000000000000000
83 825 -6.656726524178391
825 213 -2.079441541679836
213 1088 -4.859812404361672
394 2300 -6.261491684321042
2300 4549 -1.791759469228055
4549 4550 -1.791759469228055
4550 1 -0.693147180559945
1 4551 -8.106514516255185
4551 14 -1.098612288668110
766 175 -2.708050201102210
31 4552 -7.597396320212795
4552 20 -0.405465108108164
84 92 -7.246368080102461
207 156 -6.504288173536645
156 1140 -5.327876168789581
1140 204 -3.784189633918261
24 4553 -7.019296653715045
4553 18 0.000000000000000
779 175 -4.212127597878484
1 4554 -8.106514516255185
4554 207 0.000000000000000
207 4555 -7.602900462204755
4555 1 0.000000000000000
207 4556 -6.909753281644810
4556 27 -1.098612288668110
15 555 -5.453182077108952
555 110 -4.369447852467021
110 4557 -6.731614581263264
4557 42 -1.609437912434100
42 447 -5.298317366548036
447 65 -4.189654742026425
182 520 -4.797854529817593
1518 207 -1.386294361119891
20 4558 -8.101071503119543
4558 66 0.000000000000000
66 253 -7.525909480500652
31 3034 -8.290543500772740
207 3483 -7.602900462204755
3483 129 -1.945910149055313
360 10 -2.014903020542265
20 532 -8.101071503119543
532 66 -2.079441541679836
66 830 -8.219056661060598
830 1 -2.251291798606495
81 2234 -6.805722553416985
1693 14 -2.351375257163478
579 1534 -4.043051267834550
1534 83 -2.708050201102210
168 2034 -6.124683390894205
2034 14 -0.405465108108164
14 743 -9.022925868116218
743 1026 -3.135494215929150
401 14 -1.386294361119891
294 268 -4.700480365792417
268 83 -4.248495242049359
971 231 -3.178053830347946
539 4559 -6.265301212737710
4559 33 -0.693147180559945
33 1187 -5.594711379601839
215 329 -4.852030263919617
971 188 -3.178053830347946
539 169 -6.265301212737710
539 187 -6.265301212737710
941 14 -0.693147180559945
142 1131 -6.011267174404161
1131 207 -3.737669618283368
400 2578 -4.744932128363250
2578 14 -1.945910149055313
394 4560 -6.261491684321042
4560 143 0.000000000000000
77 369 -5.963579343618447
31 1756 -8.290543500772740
1756 20 -1.791759469228055
207 532 -7.602900462204755
532 81 -2.772588722239781
81 1602 -6.805722553416985
1602 159 -3.433987204485146
791 349 -4.615120516841260
349 1149 -5.036952602413630
1149 14 -1.466337068793427
394 673 -6.261491684321042
9 1493 -6.675823221634848
1493 37 -1.098612288668110
219 395 -5.897153867636741
63 751 -7.451822236527930
240 20 -2.224623551524334
81 1881 -6.805722553416985
1881 107 -2.772588722239781
85 4561 -6.872128101338986
4561 2681 0.000000000000000
2681 117 -1.386294361119891
3024 1505 -2.079441541679836
1505 27 -1.945910149055313
1086 18 -3.332204510175204
18 224 -7.444833273892193
394 779 -4.469732215092987
70 1345 -6.983789965258135
147 349 -5.377590547442544
349 530 -3.938340313745520
55 362 -5.262690188904886
27 154 -6.624507803598222
154 1341 -4.219507705176107
1341 9 -2.397895272798371
10 1364 -7.499976540952122
1364 54 -1.386294361119891
1973 1011 -3.044522437723423
530 70 -5.924255797414532
370 4144 -4.905274778438430
4144 8 -2.397895272798371
53 68 -5.267858159063328
99 219 -5.720311776607412
268 1345 -4.248495242049359
1346 77 -1.609437912434100
58 54 -7.290292882446597
159 410 -6.003887067106539
94 1522 -6.331501849893691
1522 77 -1.945910149055313
204 94 -3.433987204485146
69 4347 -6.603943824600472
4347 27 -1.098612288668110
696 4562 -5.594711379601839
4562 94 0.000000000000000
94 1345 -6.331501849893691
400 88 -4.744932128363250
43 21 -5.560681631015528
21 221 -5.111987788356543
221 2859 -5.799092654460526
2859 175 -2.302585092994045
70 523 -6.983789965258135
523 77 -1.791759469228055
1091 70 -2.351375257163478
97 1218 -5.398162701517752
69 102 -5.217649463480582
102 70 -3.401197381662155
601 503 -4.110873864173311
503 1862 -5.141663556502660
1862 85 -1.098612288668110
31 1834 -8.290543500772740
1834 20 -0.916290731874155
20 4563 -8.101071503119543
4563 27 -0.693147180559945
400 3133 -4.744932128363250
3133 616 -0.693147180559945
88 219 -5.332718793265369
219 4564 -5.897153867636741
4564 487 -2.079441541679836
487 70 -3.417726683613366
484 79 -3.476098689835273
188 4564 -5.493061443340548
4564 27 -2.079441541679836
97 4564 -6.091309882077698
4564 147 -1.386294361119891
156 110 -4.634728988229636
15 1287 -7.244941546337007
1287 77 -3.198673117550682
77 149 -5.963579343618447
57 626 -3.850147601710058
737 75 -4.709530201312334
982 792 -4.094344562222100
10 4564 -6.113682179832232
365 23 -4.762173934797756
90 440 -6.142037405587356
10 4131 -7.499976540952122
4131 66 -0.693147180559945
219 2467 -5.897153867636741
1095 890 -3.068052935133617
890 1449 -3.526360524616162
1449 175 -2.197224577336220
1213 27 -2.233592221507094
101 2424 -5.560681631015528
2424 70 -1.098612288668110
101 1322 -4.867534450455582
77 792 -5.963579343618447
4564 14 -2.079441541679836
90 4565 -6.142037405587356
4565 27 0.000000000000000
58 680 -7.290292882446597
53 48 -5.267858159063328
375 362 -3.650658241293738
81 35 -5.419428192297095
35 20 -5.872117789475416
298 175 -4.736198448394496
175 450 -6.976348070447749
1522 484 -1.945910149055313
484 1599 -5.267858159063328
1599 31 -3.091042453358316
539 258 -4.655863300303610
258 4013 -4.644390899141372
31 4563 -8.290543500772740
4563 15 -0.693147180559945
539 1086 -6.265301212737710
101 940 -5.560681631015528
24 1835 -6.326149473155099
1835 14 -0.559615787935423
193 609 -4.174387269895637
609 27 -5.170483995038151
97 1104 -4.481871969643597
4564 184 -2.079441541679836
184 3564 -5.880532986400700
3564 14 -2.708050201102210
30 219 -3.931825632724326
69 1714 -6.603943824600472
676 4566 -5.147494476813453
4566 66 0.000000000000000
216 54 -1.609437912434100
258 239 -3.951243718581427
18 2467 -7.444833273892193
2467 792 -2.397895272798371
792 995 -5.049856007249537
995 1 -2.484906649788000
1 3642 -8.106514516255185
3642 2820 -1.098612288668110
2820 14 -0.693147180559945
1 821 -7.413367335695241
821 81 -2.708050201102210
4564 157 -2.079441541679836
205 8 -3.941581807669690
9 3177 -6.675823221634848
3177 156 -1.098612288668110
294 48 -4.700480365792417
48 107 -1.791759469228055
20 4567 -8.101071503119543
4567 18 0.000000000000000
161 258 -5.634789603169249
115 651 -4.077537443905720
651 44 -3.806662489770320
44 2302 -5.272999558563747
2302 815 -2.197224577336220
124 377 -3.433987204485146
3671 137 -2.197224577336220
137 676 -5.707110264748875
676 1407 -5.147494476813453
1407 4463 -1.098612288668110
4463 1619 -1.386294361119891
1619 59 -3.610917912644224
59 978 -6.411818267709897
978 84 -3.951243718581427
107 1944 -7.494986233950534
1944 611 -2.197224577336220
228 3957 -3.367295829986474
3957 789 -1.098612288668110
779 137 -4.212127597878484
65 4568 -5.099866427824199
4568 1572 0.000000000000000
1572 1620 -2.639057329615259
1620 66 -2.564949357461537
66 2136 -8.219056661060598
83 4569 -7.349873704738337
4569 696 0.000000000000000
696 4570 -5.594711379601839
4570 10 0.000000000000000
10 4571 -6.806829360392176
4571 27 0.000000000000000
27 4572 -8.416267272826277
4572 791 0.000000000000000
1107 64 -3.433987204485146
14 4573 -9.022925868116218
4573 69 0.000000000000000
1107 137 -3.433987204485146
137 188 -5.707110264748875
219 1187 -5.204006687076795
268 815 -4.248495242049359
94 149 -6.331501849893691
149 815 -3.367295829986474
815 75 -4.844187086458591
695 77 -3.891820298110627
77 168 -5.963579343618447
168 304 -5.431536210334260
304 147 -0.916290731874155
70 220 -6.290642784698189
354 27 -3.135494215929150
2907 815 -1.791759469228055
815 134 -3.745574797790482
31 4574 -6.498784031544685
4574 2907 -1.609437912434100
2907 137 -1.791759469228055
145 147 -2.656756906714659
268 23 -3.555348061489414
168 115 -5.026071102226095
115 77 -4.770684624465665
59 506 -5.313205979041787
506 9 -2.484906649788000
80 3200 -7.239214973779806
3200 27 -1.945910149055313
183 1761 -4.204692619390966
1761 9 -2.484906649788000
9 2349 -6.675823221634848
2349 115 -2.944438979166441
115 66 -4.770684624465665
1369 302 -2.302585092994045
302 1187 -4.276666119016055
20 1402 -7.407924322559599
1402 1 -3.401197381662155
4574 36 -2.302585092994045
978 33 -3.951243718581427
33 2062 -5.594711379601839
2730 688 -3.663561646129646
688 27 -3.218875824868201
31 4575 -8.290543500772740
4575 88 0.000000000000000
88 175 -5.332718793265369
31 4450 -7.597396320212795
4450 20 -0.847297860387204
20 3161 -8.101071503119543
3161 175 -2.079441541679836
411 37 -3.688879454113936
37 4576 -6.467698726104354
4576 10 -0.405465108108164
1646 147 -2.708050201102210
2611 4577 -1.386294361119891
4577 1217 -1.098612288668110
1217 33 -3.871201010907891
33 2546 -5.594711379601839
318 27 -2.178532444324067
380 168 -4.127134385045092
168 1949 -6.124683390894205
1949 85 -1.386294361119891
43 115 -6.253828811575473
115 10 -4.770684624465665
219 984 -5.204006687076795
984 77 -2.708050201102210
129 1388 -6.886531642530510
1388 1187 -3.238678452164380
268 1861 -4.248495242049359
1861 737 -1.098612288668110
1449 14 -2.197224577336220
219 2603 -4.287715955202640
2603 157 -3.496507561466480
1095 884 -3.761200115693562
66 208 -7.525909480500652
208 8 -5.105945473900580
63 65 -6.353209947859820
440 1554 -4.442651256490317
80 3005 -7.239214973779806
3005 10 -2.890371757896165
10 3995 -7.499976540952122
3995 98 -1.945910149055313
369 1551 -6.345636360828596
1551 329 -2.079441541679836
39 747 -4.905274778438430
494 3051 -4.744932128363250
127 4578 -5.683579767338681
4578 1756 -1.098612288668110
1756 27 -1.098612288668110
215 286 -5.545177444479562
80 1243 -6.140602685111696
1243 219 -2.397895272798371
80 4579 -7.239214973779806
4579 27 0.000000000000000
621 79 -3.610917912644224
79 1390 -6.287858560161784
1 2356 -8.106514516255185
2302 27 -2.197224577336220
2547 572 -5.141663556502660
66 2726 -8.219056661060598
2726 84 -1.386294361119891
175 696 -5.590053709327858
2592 940 -3.583518938456110
75 4580 -6.572282542694007
4580 14 0.000000000000000
3313 86 -0.693147180559945
3671 66 -2.197224577336220
207 191 -7.602900462204755
56 981 -6.006353159601733
981 110 -3.258096538021482
110 4581 -7.424761761823209
4581 728 0.000000000000000
728 27 -1.386294361119891
27 1297 -8.416267272826277
